2.33,2.16,2.93,2.59,2.81,2.03,3.00,2.53,0.06,5996.68,3779.66,22107.83,8760.00,14437.08,4390.23,26310.87,8156.25,45.42,11111110,A
2.41,2.17,2.93,2.63,2.81,2.04,3.00,2.53,0.17,6800.00,3829.06,22107.83,9460.87,14325.66,4463.46,26000.00,8245.80,131.13,11111110,A
2.42,2.32,2.93,2.69,2.81,2.10,3.00,2.55,0.13,6833.94,4730.26,21893.11,10590.48,14437.08,4792.22,25695.75,8523.71,100.20,11111110,A
2.40,2.09,2.92,2.56,2.82,2.08,3.00,2.54,0.09,6666.67,3470.59,21474.57,8274.78,14780.40,4712.20,25695.75,8382.98,65.06,1111110,A
2.28,1.74,2.89,2.17,2.82,2.05,2.97,2.27,0.36,5567.82,2236.02,19754.33,4634.96,14780.40,4538.21,23476.48,5492.19,298.02,1011100,A
2.24,1.74,2.88,2.19,2.81,2.02,2.94,2.31,0.16,5273.56,2236.02,19065.64,4716.52,14325.66,4318.47,21148.22,5857.84,125.93,1011100,A
2.21,2.11,2.91,2.42,2.85,2.07,2.95,2.52,0.13,5089.02,3544.71,20872.72,6593.41,15638.30,4633.86,22257.95,8024.69,100.20,11011110,A
2.19,2.53,2.93,2.82,2.83,2.13,3.03,2.62,0.32,4956.27,6560.67,22107.83,13968.00,15137.93,4978.71,28691.77,9563.68,254.27,11111110,A
2.34,2.37,2.90,2.64,2.88,2.03,2.96,2.52,3.07,6053.51,5128.92,20299.99,9518.44,17173.07,4408.40,22731.43,8112.03,31700.00,11111111,A
2.14,2.61,2.95,2.85,2.90,2.23,3.04,2.69,0.02,4604.17,7516.28,23722.23,15391.30,18124.99,5749.25,30647.50,11031.75,16.54,11111110,A
2.17,2.58,2.93,2.85,2.85,2.22,2.98,2.69,0.01,4828.08,7174.89,22107.83,15012.76,15767.86,5622.77,23998.00,11031.75,9.42,11111110,A
2.13,2.56,2.92,2.83,2.83,2.20,2.96,2.67,0.01,4545.45,6895.65,21682.06,14302.04,15137.93,5475.88,22492.46,10682.99,9.42,11111110,A
